run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
18,18,2003,17225212.000000004,2000000.0,60589731.557520606,0,11252927,91067870.5575206
18,18,2004,17272404.36164384,2000000.0,34957074.3667411,0,16156169,70385647.72838494
18,18,2005,17225212.000000004,2000000.0,49360443.462979704,0,6062711,74648366.4629797
18,18,2006,17225212.000000004,2000000.0,18809494.293934587,0,11299234,49333940.29393459
18,18,2007,17225212.000000004,2000000.0,27729854.256968677,0,1219075,48174141.25696868
18,18,2008,17272404.36164384,2000000.0,42960874.80947631,0,16199693,78432972.17112014
18,18,2009,17225212.000000004,2000000.0,65501411.09879137,0,30990574,115717197.09879136
18,18,2010,17225212.000000004,2000000.0,28461368.02705212,0,6108287,53794867.02705212
18,18,2011,17225212.000000004,2000000.0,25453151.081443865,0,1192805,45871168.08144387
18,18,2012,17272404.36164384,2000000.0,36450975.11851839,0,1272069,56995448.480162226
18,18,2013,17225212.000000004,2000000.0,25477705.659363423,0,6054576,50757493.659363426
18,18,2014,17225212.000000004,2000000.0,76620274.803336,0,16411507,112256993.803336
18,18,2015,17225212.000000004,2000000.0,21085109.24537785,0,15930288,56240609.24537785
18,18,2016,17272404.36164384,2000000.0,20007419.420656133,0,6236202,45516025.78229997
18,18,2017,17225212.000000004,2000000.0,19104854.19184541,0,5911108,44241174.19184542
18,18,2018,17225212.000000004,2000000.0,38158550.886967465,0,11213634,68597396.88696747
18,18,2019,17225212.000000004,2000000.0,49626589.383392856,0,16222224,85074025.38339286
18,18,2020,17272404.36164384,2000000.0,38124251.62466943,0,11259009,68655664.98631327
18,18,2021,17225212.000000004,2000000.0,1549918.2287472314,0,828657,21603787.228747234
19,19,2002,17225212.000000004,2000000.0,28523792.693653,0,10431210,58180214.693653
19,19,2003,17225212.000000004,2000000.0,23675462.2406662,0,10921258,53821932.2406662
19,19,2004,17272404.36164384,2000000.0,42945851.94880411,0,6252486,68470742.31044795
19,19,2005,17225212.000000004,2000000.0,35036210.76400203,0,16034262,70295684.76400203
19,19,2006,17225212.000000004,2000000.0,25263411.266806237,0,11062912,55551535.266806245
19,19,2007,17225212.000000004,2000000.0,60901426.04936862,0,20968334,101094972.04936862
19,19,2008,17272404.36164384,2000000.0,50944021.75491798,0,21313011,91529437.11656182
19,19,2009,17225212.000000004,2000000.0,41730641.26574013,0,6044262,67000115.26574013
19,19,2010,17225212.000000004,2000000.0,46193428.26730385,0,16177603,81596243.26730385
19,19,2011,17225212.000000004,2000000.0,27272508.828009177,0,11050710,57548430.82800918
19,19,2012,17272404.36164384,2000000.0,38220421.540128134,0,11238217,68731042.90177196
19,19,2013,17225212.000000004,2000000.0,43390805.4837279,0,20879838,83495855.4837279
19,19,2014,17225212.000000004,2000000.0,83229114.20024218,0,31303339,133757665.20024218
19,19,2015,17225212.000000004,2000000.0,28914455.005307566,0,10906197,59045864.00530757
19,19,2016,17272404.36164384,2000000.0,44700252.80758677,0,21077898,85050555.16923061
19,19,2017,17225212.000000004,2000000.0,1558206.0627338483,0,820358,21603776.06273385
19,19,2018,17225212.000000004,2000000.0,10908942.762872834,0,1031956,31166110.762872837
19,19,2019,17225212.000000004,2000000.0,38785891.57992662,0,15907003,73918106.57992661
19,19,2020,17272404.36164384,2000000.0,44636583.82999032,0,6402477,70311465.19163415
19,19,2021,17225212.000000004,2000000.0,66901047.79740371,0,11283808,97410067.79740371
20,20,2002,17225212.000000004,2000000.0,41350122.77444319,0,15566618,76141952.77444318
20,20,2003,17225212.000000004,2000000.0,54977229.24381736,0,26045785,100248226.24381736
20,20,2004,17272404.36164384,2000000.0,28581949.597624555,0,6272233,54126586.95926839
20,20,2005,17225212.000000004,2000000.0,46247935.70443741,0,11209970,76683117.7044374
20,20,2006,17225212.000000004,2000000.0,62389431.486208186,0,26150363,107765006.48620819
20,20,2007,17225212.000000004,2000000.0,35107258.617545605,0,20802940,75135410.6175456
20,20,2008,17272404.36164384,2000000.0,30392633.237895325,0,11272472,60937509.59953916
20,20,2009,17225212.000000004,2000000.0,46418536.08689695,0,11013873,76657621.08689696
20,20,2010,17225212.000000004,2000000.0,84756049.37784545,0,41307369,145288630.37784547
20,20,2011,17225212.000000004,2000000.0,66392189.38604074,0,21074726,106692127.38604075
20,20,2012,17272404.36164384,2000000.0,72683600.23536049,0,16537796,108493800.59700432
20,20,2013,17225212.000000004,2000000.0,51722894.35298067,0,16080860,87028966.35298067
20,20,2014,17225212.000000004,2000000.0,52604368.685373,0,31145274,102974854.68537301
20,20,2015,17225212.000000004,2000000.0,33878525.799451955,0,1284375,54388112.799451955
20,20,2016,17272404.36164384,2000000.0,25264797.839755487,0,11058151,55595353.20139933
20,20,2017,17225212.000000004,2000000.0,41976367.92917415,0,16025649,77227228.92917415
20,20,2018,17225212.000000004,2000000.0,60563269.681533396,0,21217008,101005489.6815334
20,20,2019,17225212.000000004,2000000.0,20334953.375179794,0,5940377,45500542.3751798
20,20,2020,17272404.36164384,2000000.0,60735785.382448085,0,16273025,96281214.74409193
20,20,2021,17225212.000000004,2000000.0,40367430.71567634,0,16028634,75621276.71567634
21,21,2002,17225212.000000004,2000000.0,54157010.19110326,0,10567021,83949243.19110325
21,21,2003,17225212.000000004,2000000.0,39702165.060722,0,21005485,79932862.060722
21,21,2004,17272404.36164384,2000000.0,20463848.031764373,0,6126825,45863077.39340821
21,21,2005,17225212.000000004,2000000.0,19073646.07094226,0,5968334,44267192.07094227
21,21,2006,17225212.000000004,2000000.0,70177652.89023079,0,31252800,120655664.89023079
21,21,2007,17225212.000000004,2000000.0,56079872.90257239,0,20969543,96274627.9025724
21,21,2008,17272404.36164384,2000000.0,22267182.13390939,0,6026403,47565989.495553225
21,21,2009,17225212.000000004,2000000.0,61147360.06639276,0,26103578,106476150.06639275
21,21,2010,17225212.000000004,2000000.0,10835094.411458101,0,1075002,31135308.411458105
21,21,2011,17225212.000000004,2000000.0,73841155.70887443,0,21083995,114150362.70887443
21,21,2012,17272404.36164384,2000000.0,71030995.6239784,0,26503630,116807029.98562224
