run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
21,21,2004,7253779.06849315,2000000.0,47494473.37593517,0,20597759,77346011.44442832
21,21,2005,7233960.0,2000000.0,9173354.349672992,0,367429,18774743.34967299
21,21,2006,7233960.0,2000000.0,55639901.321906224,0,15648048,80521909.32190622
21,21,2007,7233960.0,2000000.0,18826230.154067546,0,385824,28446014.154067546
21,21,2008,7253779.06849315,2000000.0,12308868.427288821,0,10528747,32091394.495781973
21,21,2009,7233960.0,2000000.0,34881539.69463421,0,5499286,49614785.69463421
21,21,2010,7233960.0,2000000.0,20291383.491908196,0,5570013,35095356.49190819
21,21,2011,7233960.0,2000000.0,26873840.901759952,0,5426185,41533985.90175995
21,21,2012,7253779.06849315,2000000.0,28292932.982743427,0,5675339,43222051.05123658
21,21,2013,7233960.0,2000000.0,35911923.770836554,0,5488973,50634856.770836554
21,21,2014,7233960.0,2000000.0,44345945.00353587,0,5660387,59240292.00353587
21,21,2015,7233960.0,2000000.0,18848842.24129398,0,5369450,33452252.24129398
21,21,2016,7253779.06849315,2000000.0,20308391.135899194,0,5604776,35166946.204392344
21,21,2017,7233960.0,2000000.0,31680603.040734954,0,10418790,51333353.040734954
21,21,2018,7233960.0,2000000.0,36319974.34484388,0,5627805,51181739.34484388
21,21,2019,7233960.0,2000000.0,17315626.743804947,0,458315,27007901.743804947
21,21,2020,7253779.06849315,2000000.0,23196510.587127857,0,5629371,38079660.65562101
21,21,2021,7233960.0,2000000.0,39854256.863285154,0,5571112,54659328.863285154
22,22,2002,7233960.0,2000000.0,28500967.516156375,0,10145288,47880215.516156375
22,22,2003,7233960.0,2000000.0,73753369.6068224,0,30465876,113453205.6068224
22,22,2004,7253779.06849315,2000000.0,43060163.24906136,0,5684477,57998419.31755451
22,22,2005,7233960.0,2000000.0,25866306.280177146,0,10411968,45512234.280177146
22,22,2006,7233960.0,2000000.0,18339155.755968444,0,614373,28187488.755968444
22,22,2007,7233960.0,2000000.0,41742645.97878886,0,15442974,66419579.97878886
22,22,2008,7253779.06849315,2000000.0,70973062.1119175,0,10757670,90984511.18041065
22,22,2009,7233960.0,2000000.0,19750864.842132267,0,10429136,39413960.84213227
22,22,2010,7233960.0,2000000.0,36032010.57891866,0,5686136,50952106.57891866
22,22,2011,7233960.0,2000000.0,29018740.17893692,0,10435197,48687897.17893692
22,22,2012,7253779.06849315,2000000.0,16798202.27186541,0,491644,26543625.34035856
22,22,2013,7233960.0,2000000.0,59533715.50407785,0,25559210,94326885.50407785
22,22,2014,7233960.0,2000000.0,45541552.75714451,0,15727042,70502554.75714451
22,22,2015,7233960.0,2000000.0,27499666.32762413,0,5440866,42174492.32762413
